segment_index,road_segment_id,name,highway,length_m,madina_flow,flow_distance_km,protected_local_street,major_road
0,0,,tertiary,118.13971219626413,0.0,0.0,False,False
1,1,,tertiary,350.357647979241,0.0,0.0,False,False
2,2,,tertiary,942.4770613409681,0.0,0.0,False,False
3,3,,primary,545.8839444420239,0.0,0.0,False,True
4,4,,primary,43.85329420924481,0.0,0.0,False,True
5,5,,primary,561.1333617959982,0.0,0.0,False,True
6,6,,primary,212.47653019267383,0.0,0.0,False,True
7,7,,primary,344.1646674574658,0.0,0.0,False,True
8,8,,primary,37.463290123742055,0.0,0.0,False,True
9,9,,primary,1097.60845224457,0.0,0.0,False,True
10,10,,primary,627.8431962057281,0.0,0.0,False,True
11,11,,secondary,1042.1753243410476,0.0,0.0,False,True
12,12,,secondary,1025.6321889594235,0.0,0.0,False,True
13,13,,secondary,6.2448748264230165,0.0,0.0,False,True
14,14,,secondary,5.774423612104901,2.0533674969856985,0.011857013758922957,False,True
15,15,,secondary,135.90065286009366,2.0150429361385216,0.2738456505623451,False,True
16,16,,secondary,24.380039036420072,2.0150429361385216,0.04912682544311968,False,True
17,17,,secondary,430.17075257037493,7.72290558444938,3.322168107292541,False,True
18,18,,secondary,99.07992401063603,0.5357453450353563,0.053081608075155086,False,True
19,19,,secondary,243.95152475787728,0.0,0.0,False,True
20,20,,secondary,642.9523009204835,0.0,0.0,False,True
21,21,,secondary,189.51168248686275,0.0,0.0,False,True
22,22,,secondary,943.7615511710738,0.0,0.0,False,True
23,23,,secondary,89.48024389244242,0.0,0.0,False,True
24,24,,secondary,537.0857888287152,0.0,0.0,False,True
25,25,,secondary,145.77944237054075,0.0,0.0,False,True
26,26,,secondary,102.39145888458553,0.0,0.0,False,True
27,27,,secondary,166.24768634522945,0.0,0.0,False,True
28,28,,secondary,230.29778274575895,0.0,0.0,False,True
29,29,,secondary,401.7729939628373,0.0,0.0,False,True
30,30,,secondary,384.9163277989154,0.0,0.0,False,True
31,31,,secondary,96.97611321538679,0.0,0.0,False,True
32,32,طريق السودة,primary,1518.5467014235799,0.0,0.0,False,True
33,33,طريق السودة,primary,66.16460063981691,0.0,0.0,False,True
34,34,طريق السودة,primary,731.2241589705901,0.0,0.0,False,True
35,35,طريق السودة,primary,47.46653254452406,0.0,0.0,False,True
36,36,طريق السودة,primary,2315.032212280098,0.0,0.0,False,True
37,37,طريق السودة,primary,88.6042262766964,0.0,0.0,False,True
38,38,طريق السودة,primary,227.53651364783087,0.0,0.0,False,True
39,39,طريق السودة,primary,219.44342401771308,0.0,0.0,False,True
40,40,طريق السودة,primary,57.07339200386134,0.0,0.0,False,True
41,41,طريق السودة,primary,125.7922230511549,0.0,0.0,False,True
42,42,طريق السودة,primary,54.895750717973,0.0,0.0,False,True
43,43,طريق السودة,primary,22.05041726379366,0.0,0.0,False,True
44,44,طريق السودة,primary,353.9339694036971,0.0,0.0,False,True
45,45,طريق السودة,primary,68.08175712834921,0.0,0.0,False,True
46,46,طريق السودة,primary,67.99643025120625,0.0,0.0,False,True
47,47,طريق السودة,primary,1083.439680847514,0.0,0.0,False,True
48,48,طريق السودة,primary,276.8224946553467,0.0,0.0,False,True
49,49,طريق السودة,primary,150.4900042190622,0.0,0.0,False,True
50,50,طريق السودة,primary,608.9043494692273,0.0,0.0,False,True
51,51,طريق السودة,primary,50.60855723193517,0.0,0.0,False,True
52,52,طريق السودة,primary,78.30070556460637,0.0,0.0,False,True
53,53,طريق السودة,primary,197.03541119204985,0.0,0.0,False,True
54,54,طريق السودة,primary,432.0952660507902,0.0,0.0,False,True
55,55,طريق السودة,primary,259.66161867852077,0.0,0.0,False,True
56,56,طريق السودة,primary,70.63862616168086,0.0,0.0,False,True
57,57,طريق السودة,primary,91.40790976853336,0.0,0.0,False,True
58,58,طريق السودة,primary,73.45696749659089,0.0,0.0,False,True
59,59,طريق السودة,primary,164.20239331047597,0.0,0.0,False,True
60,60,طريق السودة,primary,512.7239978191332,0.0,0.0,False,True
61,61,طريق السودة,primary,46.96085987703338,0.0,0.0,False,True
62,62,,primary,306.5338026763542,0.0,0.0,False,True
63,63,,primary,1052.1423750075144,0.0,0.0,False,True
64,64,,primary,864.2723265962848,0.0,0.0,False,True
65,65,,primary,968.3031207979972,0.0,0.0,False,True
66,66,,primary,455.90279166494685,0.0,0.0,False,True
67,67,,primary,2027.672205934814,0.0,0.0,False,True
68,68,,primary,611.684414344592,0.0,0.0,False,True
69,69,,primary,449.67574629023295,0.0,0.0,False,True
70,70,,primary,277.7641453606815,1.3369756911218609,0.37136391021247017,False,True
71,71,,primary,74.02855971996979,2.1976549073693845,0.16268922755407916,False,True
72,72,,primary,254.00381881538254,0.0,0.0,False,True
73,73,,primary,29.119934057636474,0.0,0.0,False,True
74,74,,primary,239.00194087241977,0.0,0.0,False,True
75,75,,primary,349.51107255622816,0.0,0.0,False,True
76,76,,primary,9.130754435960135,0.0,0.0,False,True
77,77,,primary,343.17354411375385,0.0,0.0,False,True
78,78,,primary,152.1046474008984,0.0,0.0,False,True
79,79,,primary,111.63766810525794,0.0,0.0,False,True
80,80,,primary,86.14092807557147,0.0,0.0,False,True
81,81,,primary,333.63215062336906,0.0,0.0,False,True
82,82,,primary,40.47510099530035,0.0,0.0,False,True
83,83,,primary,19.97596513024714,0.0,0.0,False,True
84,84,,primary,226.2686118347101,0.0,0.0,False,True
85,85,,primary,266.94579246236833,0.0,0.0,False,True
86,86,,primary,19.640452165006177,0.0,0.0,False,True
87,87,,residential,825.0365052932218,0.0,0.0,True,False
88,88,,residential,339.9627074572753,0.0,0.0,True,False
89,89,,residential,88.31172665633605,0.0,0.0,True,False
90,90,,residential,60.1673265823917,0.0,0.0,True,False
91,91,,residential,110.56285810602915,0.0,0.0,True,False
92,92,,residential,64.21679468181398,0.0,0.0,True,False
93,93,,residential,84.77369750040322,0.0,0.0,True,False
94,94,,residential,27.717821261652038,0.0,0.0,True,False
95,95,,residential,270.35235734525384,0.0,0.0,True,False
96,96,,residential,37.68810948274013,0.0,0.0,True,False
97,97,,residential,397.1825289717495,0.0,0.0,True,False
98,98,,residential,70.02837143115491,0.0,0.0,True,False
99,99,,residential,58.7081719357009,0.0,0.0,True,False
100,100,,residential,55.11094425092006,0.0,0.0,True,False
101,101,,residential,46.85706565452486,0.0,0.0,True,False
102,102,,residential,473.81760073936886,0.0,0.0,True,False
103,103,,residential,40.205534332632205,0.0,0.0,True,False
104,104,,residential,234.76715129095533,0.0,0.0,True,False
105,105,,residential,68.0334434302164,0.0,0.0,True,False
106,106,,residential,72.7413514109141,0.0,0.0,True,False
107,107,,residential,41.50132122059146,0.0,0.0,True,False
108,108,,residential,118.05688520622871,0.0,0.0,True,False
109,109,,service,40.53531107804333,0.0,0.0,True,False
110,110,,service,128.85243369710352,0.0,0.0,True,False
111,111,,residential,109.83045829848501,0.0,0.0,True,False
112,112,,residential,134.80129069370057,0.0,0.0,True,False
113,113,,residential,38.126672027089924,0.0,0.0,True,False
114,114,,residential,16.491036092238456,0.0,0.0,True,False
115,115,,residential,27.831155978502625,0.0,0.0,True,False
116,116,,residential,253.66570428849107,0.0,0.0,True,False
117,117,,residential,75.90294645765945,0.0,0.0,True,False
118,118,,residential,19.34920248725607,0.0,0.0,True,False
119,119,,residential,585.181521323449,0.0,0.0,True,False
120,120,,residential,33.640875677881816,0.0,0.0,True,False
121,121,,residential,207.168054477226,0.0,0.0,True,False
122,122,,residential,52.01066442989763,0.0,0.0,True,False
123,123,,residential,337.22885790855514,0.0,0.0,True,False
124,124,,residential,52.212552115324804,0.0,0.0,True,False
125,125,,residential,227.50035962722276,0.0,0.0,True,False
126,126,,residential,68.69883006815442,0.0,0.0,True,False
127,127,,residential,352.45624759882173,0.0,0.0,True,False
128,128,,residential,103.1426588786149,0.0,0.0,True,False
129,129,,unclassified,515.2849395955456,0.216601249457991,0.11161136174328058,True,False
130,130,,residential,331.72212904479863,0.0,0.0,True,False
131,131,,residential,197.5326707135102,0.0,0.0,True,False
132,132,,residential,60.11369968194511,0.0,0.0,True,False
133,133,,residential,371.4216599670452,0.0,0.0,True,False
134,134,,residential,255.36489515150194,0.0,0.0,True,False
135,135,,unclassified,385.5387963681007,0.0,0.0,True,False
136,136,,unclassified,31.79544112690511,0.0,0.0,True,False
137,137,,unclassified,559.4595524291194,0.0,0.0,True,False
138,138,,residential,133.20859829041453,0.0,0.0,True,False
139,139,,residential,212.26911843473195,0.0,0.0,True,False
140,140,,residential,98.49293461371053,0.0,0.0,True,False
141,141,,residential,95.42361594913775,0.0,0.0,True,False
142,142,,residential,131.52749985723963,0.0,0.0,True,False
143,143,,residential,1012.9205316961566,0.0,0.0,True,False
144,144,,residential,56.97024064986947,0.0,0.0,True,False
145,145,,residential,55.93330708119379,0.0,0.0,True,False
146,146,,residential,71.28813229785682,0.0,0.0,True,False
147,147,,residential,219.34186451456083,0.0,0.0,True,False
148,148,,residential,55.6296089415749,0.0,0.0,True,False
149,149,,residential,141.8085941680624,0.0,0.0,True,False
150,150,,unclassified,1139.9630669705573,0.0,0.0,True,False
151,151,,residential,270.3769869529443,0.0,0.0,True,False
152,152,,service,118.56464228829805,0.0,0.0,True,False
153,153,,residential,163.50636086656596,0.0,0.0,True,False
154,154,,residential,62.7477605507101,0.0,0.0,True,False
155,155,,residential,58.07076161017977,0.0,0.0,True,False
156,156,,residential,130.03823387786244,0.0,0.0,True,False
157,157,,residential,57.78284747078919,0.0,0.0,True,False
158,158,,residential,67.99182431414829,0.0,0.0,True,False
159,159,,residential,96.94455669538658,0.0,0.0,True,False
160,160,,residential,70.46879936654435,0.0,0.0,True,False
161,161,,residential,48.99207342192179,0.0,0.0,True,False
162,162,,residential,11.5697782936648,0.0,0.0,True,False
163,163,,residential,114.38817356968187,0.0,0.0,True,False
164,164,,residential,101.31107149425067,0.0,0.0,True,False
165,165,,residential,54.1167495105379,0.0,0.0,True,False
166,166,,residential,103.1649538145886,0.0,0.0,True,False
167,167,,residential,43.87762514400755,0.0,0.0,True,False
168,168,,service,49.298246712647334,0.0,0.0,True,False
169,169,,residential,100.51248075641475,0.0,0.0,True,False
170,170,,residential,249.84221484068374,0.0,0.0,True,False
171,171,,residential,276.4685485376977,0.0,0.0,True,False
172,172,,residential,4.455801563909724,0.0,0.0,True,False
173,173,,residential,245.14524755204604,0.0,0.0,True,False
174,174,,residential,94.43094681440706,0.0,0.0,True,False
175,175,,residential,183.77528647338448,0.0,0.0,True,False
176,176,,residential,138.03249764499577,0.0,0.0,True,False
177,177,,residential,220.374019822934,0.0,0.0,True,False
178,178,,residential,501.7740583843803,0.0,0.0,True,False
179,179,,residential,317.57069675256673,0.0,0.0,True,False
180,180,,residential,107.8503328089011,0.0,0.0,True,False
181,181,,residential,168.4813422612519,0.0,0.0,True,False
182,182,,residential,62.468627444060516,0.0,0.0,True,False
183,183,,residential,99.8306217518762,0.0,0.0,True,False
184,184,,residential,20.756581025422356,0.0,0.0,True,False
185,185,,residential,87.46890365923888,0.0,0.0,True,False
186,186,,residential,14.90852978763458,0.0,0.0,True,False
187,187,,residential,29.842232391948336,0.0,0.0,True,False
188,188,,residential,126.43101380008748,0.0,0.0,True,False
189,189,,residential,11.327915276632073,0.0,0.0,True,False
190,190,,residential,40.02714349934001,0.0,0.0,True,False
191,191,,residential,502.05211511130557,0.0,0.0,True,False
192,192,,residential,279.738901922671,0.0,0.0,True,False
193,193,,residential,789.2537694416751,0.0,0.0,True,False
194,194,,residential,126.98811691368424,0.0,0.0,True,False
195,195,,residential,110.59570154950923,0.0,0.0,True,False
196,196,,residential,326.0014742112143,0.0,0.0,True,False
197,197,,residential,308.1828933201243,0.0,0.0,True,False
198,198,,residential,190.3748871204862,0.0,0.0,True,False
199,199,,residential,143.7913540926288,0.0,0.0,True,False
200,200,,service,65.60697577388808,5.084046689791368,0.33354892801045816,True,False
201,201,,service,142.60850125076922,0.9304375721251131,0.1326883076681669,True,False
202,202,,service,190.14928270609826,2.0533674969856985,0.3904463566838469,True,False
203,203,,service,201.96890481929145,4.733812668919836,0.9560829603614265,True,False
204,204,,service,74.57764727613124,0.9304375721251131,0.06938984506640661,True,False
205,205,,service,58.3043845612365,0.9304375721251131,0.05424859001540582,True,False
206,206,,service,63.95114841659414,0.0,0.0,True,False
207,207,,service,8.612183950483981,0.0,0.0,True,False
208,208,,residential,1365.955193075649,0.0,0.0,True,False
209,209,,residential,482.21958855341427,0.0,0.0,True,False
210,210,,service,54.765497876845764,0.2793703235143394,0.015299854859278268,True,False
211,211,,residential,299.4418102410843,0.0,0.0,True,False
212,212,,residential,204.47889215011176,0.0,0.0,True,False
213,213,,residential,286.8874557297521,0.0,0.0,True,False
214,214,,residential,152.80629387148016,0.0,0.0,True,False
215,215,,residential,174.49400421879113,0.0,0.0,True,False
216,216,,service,83.25749193914035,0.0,0.0,True,False
217,217,,service,118.25696508016267,0.9860855821093106,0.11661148824955264,True,False
218,218,,service,51.25143657630425,0.2839432715609275,0.014552500573673213,True,False
219,219,,residential,1084.2564633873553,3.414210185970084,3.701879461501008,True,False
220,220,,residential,772.6382304884019,0.0,0.0,True,False
221,221,,residential,1775.191166043564,0.0,0.0,True,False
222,222,,residential,584.0988375717166,0.0,0.0,True,False
223,223,,residential,493.6202627747675,0.0,0.0,True,False
224,224,,residential,362.40770728166586,0.0,0.0,True,False
225,225,,primary,348.48833222958166,0.0,0.0,False,True
226,226,,primary,386.32220099774065,0.0,0.0,False,True
227,227,,primary,734.4945035531788,0.0,0.0,False,True
228,228,,primary,13.71305852794741,0.0,0.0,False,True
229,229,,primary,19.13792543070671,0.0,0.0,False,True
230,230,,primary,39.55673818954813,0.0,0.0,False,True
231,231,,primary,29.828146833742466,0.0,0.0,False,True
232,232,,primary,42.171206258786775,0.0,0.0,False,True
233,233,,primary,14.725030566908588,0.0,0.0,False,True
234,234,,primary,8.395928036662717,0.0,0.0,False,True
235,235,,service,615.4925735698874,3.795900213656724,2.3363483915180625,True,False
236,236,,service,22.141997669401675,3.795900213656724,0.08404881368406851,True,False
237,237,,service,22.30058655222007,0.0,0.0,True,False
238,238,,service,49.05298360362477,0.268516228484994,0.013171522153181573,True,False
239,239,,service,93.87432591537993,0.268516228484994,0.02520677994636895,True,False
240,240,,service,95.47597543401933,0.2672291165503623,0.025513960567017078,True,False
241,241,,service,192.40736821639356,0.6868932871100741,0.13216332961835697,True,False
242,242,,service,247.81258693488184,1.3337040544220733,0.3305086519318744,True,False
243,243,,service,344.891292586648,0.0,0.0,True,False
244,244,,service,218.1825088429062,0.0,0.0,True,False
245,245,,service,129.7610277673699,0.0,0.0,True,False
246,246,,service,58.3587145252729,0.0,0.0,True,False
247,247,,service,39.38279259682137,0.0,0.0,True,False
248,248,,service,281.06240147959363,0.0,0.0,True,False
249,249,,service,52.36235373003869,0.0,0.0,True,False
250,250,,service,297.90876243091503,0.0,0.0,True,False
251,251,,service,238.05200772073087,0.0,0.0,True,False
252,252,,service,18.35218937377003,0.0,0.0,True,False
253,253,,service,74.15032194536418,0.0,0.0,True,False
254,254,,service,89.34721599624254,0.0,0.0,True,False
255,255,,service,350.41234454679,0.0,0.0,True,False
256,256,,service,74.83304608382757,0.0,0.0,True,False
257,257,,service,155.12754286694894,0.0,0.0,True,False
258,258,,service,28.650612781116575,0.0,0.0,True,False
259,259,,service,18.258543101742983,0.0,0.0,True,False
260,260,,service,85.18511750363362,0.0,0.0,True,False
261,261,,service,111.9534781631499,0.0,0.0,True,False
262,262,,service,22.51382394102847,0.0,0.0,True,False
263,263,,service,19.96583509295678,0.0,0.0,True,False
264,264,,service,48.970023453110656,0.0,0.0,True,False
265,265,,service,68.10205407025529,0.0,0.0,True,False
266,266,,service,36.24440011134155,0.0,0.0,True,False
267,267,,service,43.04448913517648,0.0,0.0,True,False
268,268,,service,101.73185631699475,0.0,0.0,True,False
269,269,,service,32.249477861538445,0.0,0.0,True,False
270,270,,service,59.7866805375487,0.0,0.0,True,False
271,271,,service,39.22036512890447,0.0,0.0,True,False
272,272,,service,62.06656800076985,0.0,0.0,True,False
273,273,,service,13.312210934572525,0.0,0.0,True,False
274,274,,service,44.26631210691464,0.0,0.0,True,False
275,275,,service,35.04019981659253,0.0,0.0,True,False
276,276,,service,22.479488218919816,0.0,0.0,True,False
277,277,,service,274.5925491540206,0.0,0.0,True,False
278,278,,service,114.42107551248984,0.0,0.0,True,False
279,279,,service,220.71596871751734,0.0,0.0,True,False
280,280,,service,477.97377141557996,0.0,0.0,True,False
281,281,,service,95.17340350627755,0.0,0.0,True,False
282,282,,residential,311.0842420227577,0.0,0.0,True,False
283,283,,residential,373.3412463739382,0.0,0.0,True,False
284,284,,residential,943.1574540710026,0.0,0.0,True,False
285,285,,residential,263.0066444720801,0.0,0.0,True,False
286,286,,residential,1046.6969021952825,0.0,0.0,True,False
287,287,,residential,12.090663380915185,0.0,0.0,True,False
288,288,,residential,26.25994360327041,0.0,0.0,True,False
289,289,,residential,126.38466115330657,0.0,0.0,True,False
290,290,,residential,96.10289202073363,0.0,0.0,True,False
291,291,,residential,162.25930375095453,0.0,0.0,True,False
292,292,,living_street,23.588435649066877,0.0,0.0,True,False
293,293,,living_street,69.37693981762885,0.0,0.0,True,False
294,294,,residential,296.3534416805877,0.0,0.0,True,False
295,295,,residential,114.79143349577535,0.0,0.0,True,False
296,296,,residential,417.1119062748738,0.0,0.0,True,False
297,297,,residential,95.73791303996141,0.0,0.0,True,False
298,298,,residential,104.24552734485613,0.0,0.0,True,False
299,299,,residential,136.55487900032028,0.0,0.0,True,False
300,300,,residential,30.73684388704324,0.0,0.0,True,False
301,301,,residential,61.479129623188754,0.0,0.0,True,False
302,302,,residential,272.12753642372405,0.0,0.0,True,False
303,303,,residential,105.92475028924918,0.0,0.0,True,False
304,304,,residential,379.37495634755385,0.0,0.0,True,False
305,305,,residential,11.982078051990687,0.0,0.0,True,False
306,306,,residential,68.64134676923003,0.0,0.0,True,False
307,307,,residential,27.35110190147838,0.0,0.0,True,False
308,308,,residential,68.44150592121457,0.0,0.0,True,False
309,309,,residential,203.00420434530105,0.0,0.0,True,False
310,310,,residential,26.002627108446216,0.0,0.0,True,False
311,311,,residential,92.17267265326186,0.0,0.0,True,False
312,312,,residential,190.295395377678,0.0,0.0,True,False
313,313,,residential,26.164898908640332,0.0,0.0,True,False
314,314,,residential,34.23657794357466,0.0,0.0,True,False
315,315,,residential,105.48667352170119,0.0,0.0,True,False
316,316,,residential,170.03698958388236,0.0,0.0,True,False
317,317,,residential,199.1109485521021,0.0,0.0,True,False
318,318,,residential,288.30569972727665,0.0,0.0,True,False
319,319,,residential,84.502501618845,0.0,0.0,True,False
320,320,,residential,291.234735684235,0.0,0.0,True,False
321,321,,residential,31.594566431174226,0.0,0.0,True,False
322,322,,residential,35.145309286427846,0.0,0.0,True,False
323,323,,residential,40.53023546334881,0.0,0.0,True,False
324,324,,residential,131.93797937229732,0.0,0.0,True,False
325,325,,residential,393.5891942546935,0.0,0.0,True,False
326,326,,service,189.74659697844146,0.0,0.0,True,False
327,327,,service,169.5888099500057,0.0,0.0,True,False
328,328,,service,359.5516100261374,0.0,0.0,True,False
329,329,,service,315.8672332332497,0.0,0.0,True,False
330,330,,service,70.13395623446183,0.0,0.0,True,False
331,331,,service,250.36634486631124,0.0,0.0,True,False
332,332,,service,193.86895821020187,0.0,0.0,True,False
333,333,,service,184.14092252507,0.0,0.0,True,False
334,334,,residential,364.1529396015351,0.0,0.0,True,False
335,335,,residential,285.36514317464565,0.0,0.0,True,False
336,336,,residential,266.5130712980893,0.0,0.0,True,False
337,337,,residential,29.321330137426518,0.0,0.0,True,False
338,338,,residential,30.169997219333077,0.0,0.0,True,False
339,339,,residential,382.60026140101735,0.0,0.0,True,False
340,340,,residential,41.52614308489312,0.0,0.0,True,False
341,341,,residential,79.8162925100678,0.0,0.0,True,False
342,342,,residential,45.90393276420122,0.0,0.0,True,False
343,343,,residential,38.52082484478174,0.0,0.0,True,False
344,344,,residential,106.6567516635712,0.0,0.0,True,False
345,345,,residential,64.56356768418702,0.0,0.0,True,False
346,346,,residential,29.14700769847989,0.0,0.0,True,False
347,347,,residential,111.13498813568346,0.0,0.0,True,False
348,348,,residential,180.84877038884997,0.0,0.0,True,False
349,349,,residential,331.7326098091049,0.0,0.0,True,False
350,350,,residential,466.3997873505749,0.0,0.0,True,False
351,351,,residential,193.58088158529077,0.0,0.0,True,False
352,352,,residential,180.43497316539836,0.0,0.0,True,False
353,353,,residential,37.695350170643046,0.0,0.0,True,False
354,354,,residential,534.8124882036441,0.0,0.0,True,False
355,355,,residential,163.2309232308394,0.0,0.0,True,False
356,356,,unclassified,748.4023646763262,0.0,0.0,True,False
357,357,طريق السودة,primary,249.78289002153437,0.0,0.0,False,True
358,358,طريق السودة,primary,1246.0149290182583,0.0,0.0,False,True
359,359,طريق السودة,primary,54.4983688395038,0.0,0.0,False,True
360,360,طريق السودة,primary,354.40463133596637,0.0,0.0,False,True
361,361,طريق السودة,primary,260.3172760348955,0.0,0.0,False,True
362,362,,residential,63.543569876035555,0.0,0.0,True,False
363,363,,residential,22.664988123181796,0.0,0.0,True,False
364,364,,residential,126.4657443501363,0.0,0.0,True,False
365,365,,residential,70.65474784907124,0.0,0.0,True,False
366,366,,residential,265.103790707575,0.08953654357839615,0.0237364771094868,True,False
367,367,,residential,166.93382571517628,0.0,0.0,True,False
368,368,,service,298.23701280625625,0.0,0.0,True,False
369,369,,service,240.62261759313745,0.0,0.0,True,False
370,370,,service,253.5676333408012,0.0,0.0,True,False
371,371,,service,678.2042482609397,0.0,0.0,True,False
372,372,,tertiary,37.78268546261855,0.0,0.0,False,False
373,373,,tertiary,36.87765404308101,0.0,0.0,False,False
374,374,,tertiary,64.53525517671083,0.0,0.0,False,False
375,375,,tertiary,79.9115663157942,0.0,0.0,False,False
376,376,,tertiary,41.740780410671384,0.0,0.0,False,False
377,377,,tertiary,38.44817089783902,0.0,0.0,False,False
378,378,,tertiary,54.61189830440526,0.0,0.0,False,False
379,379,,tertiary,60.76156594873956,0.0,0.0,False,False
380,380,,tertiary,62.19899430602912,0.0,0.0,False,False
381,381,,residential,74.8184146184653,0.0,0.0,True,False
382,382,,residential,33.893026896622835,0.0,0.0,True,False
383,383,,residential,27.426829129054706,0.0,0.0,True,False
384,384,,residential,40.54714881661503,0.0,0.0,True,False
385,385,,residential,42.892360888362816,0.0,0.0,True,False
386,386,,residential,36.86865565112172,0.0,0.0,True,False
387,387,,residential,17.44329542996079,0.0,0.0,True,False
388,388,,residential,34.37165717195194,0.0,0.0,True,False
389,389,,residential,54.43984724740307,0.0,0.0,True,False
390,390,,residential,12.440542609369503,0.0,0.0,True,False
391,391,,residential,35.78216979341746,0.0,0.0,True,False
392,392,,residential,58.70529806088511,0.0,0.0,True,False
393,393,,residential,51.24716420573286,0.0,0.0,True,False
394,394,,residential,8.388236115599968,0.0,0.0,True,False
395,395,,residential,98.5944718930155,0.0,0.0,True,False
396,396,,residential,139.15488084882838,0.0,0.0,True,False
397,397,,residential,60.286459611168524,0.0,0.0,True,False
398,398,,residential,50.99464891970177,0.0,0.0,True,False
399,399,,residential,123.90275154776026,0.0,0.0,True,False
400,400,,residential,93.29583746475394,0.0,0.0,True,False
401,401,,residential,55.35513728363464,0.0,0.0,True,False
402,402,,residential,56.26001109989059,0.0,0.0,True,False
403,403,,residential,128.7304389224367,0.0,0.0,True,False
404,404,,residential,56.4572311067017,0.0,0.0,True,False
405,405,,residential,12.4444355113936,0.0,0.0,True,False
406,406,,residential,80.10221508162373,0.0,0.0,True,False
407,407,,residential,20.344265563427818,0.0,0.0,True,False
408,408,,residential,215.36707549330228,0.0,0.0,True,False
409,409,,residential,98.87947376972312,0.0,0.0,True,False
410,410,,residential,47.191075394102306,0.0,0.0,True,False
411,411,,residential,59.620545317515024,0.0,0.0,True,False
412,412,,residential,37.91821026405712,0.0,0.0,True,False
413,413,,residential,82.5529504485604,0.0,0.0,True,False
414,414,,residential,4.655796056564973,0.0,0.0,True,False
415,415,,residential,52.50408979060174,0.0,0.0,True,False
416,416,,residential,10.891115866031008,0.0,0.0,True,False
417,417,,residential,11.516096076624208,0.0,0.0,True,False
418,418,,residential,27.344937027652062,0.0,0.0,True,False
419,419,,residential,220.2368224480031,0.0,0.0,True,False
420,420,,residential,151.13375763530996,0.0,0.0,True,False
421,421,,residential,27.613474994620166,0.0,0.0,True,False
422,422,,residential,59.77347105461739,0.0,0.0,True,False
423,423,,residential,78.06300496465886,0.0,0.0,True,False
424,424,,residential,19.874754331079263,0.0,0.0,True,False
425,425,,residential,48.947812687327364,0.0,0.0,True,False
426,426,,residential,44.25355222710268,0.0,0.0,True,False
427,427,,residential,28.989789874625696,0.0,0.0,True,False
428,428,,residential,139.7209930669111,0.0,0.0,True,False
429,429,,residential,210.60016044573254,0.0,0.0,True,False
430,430,,residential,87.4629530336523,0.0,0.0,True,False
431,431,,residential,87.74723323510987,0.0,0.0,True,False
432,432,,residential,67.64047764133352,0.0,0.0,True,False
433,433,,residential,48.93115468768386,0.0,0.0,True,False
434,434,,residential,64.60347098320169,0.0,0.0,True,False
435,435,,residential,4.109637458336167,0.0,0.0,True,False
436,436,,residential,54.839336240597945,0.0,0.0,True,False
437,437,,residential,34.82867853750784,0.08533619810862719,0.002972147011538461,True,False
438,438,,residential,8.450785041532711,0.08533619810862719,0.0007211578664776587,True,False
439,439,,residential,14.28168020218548,0.08533619810862719,0.001218744291057759,True,False
440,440,,residential,54.064906958715184,0.08533619810862719,0.004613693610953416,True,False
441,441,,residential,47.4012939414145,0.0,0.0,True,False
442,442,,residential,39.32139684800431,0.0,0.0,True,False
443,443,,residential,11.513485438533202,0.0,0.0,True,False
444,444,,residential,68.42425713342234,0.0,0.0,True,False
445,445,,residential,149.32643130557108,0.0,0.0,True,False
446,446,,residential,183.86733705772212,0.0,0.0,True,False
447,447,,residential,71.36525665328105,0.0,0.0,True,False
448,448,,residential,43.40955020886388,0.0,0.0,True,False
449,449,,residential,47.99379278771302,0.0,0.0,True,False
450,450,,residential,18.390523392932643,0.0,0.0,True,False
451,451,,residential,65.61894119602276,0.0,0.0,True,False
452,452,,residential,118.06891681025921,0.0,0.0,True,False
453,453,,residential,26.144526212397096,0.1752055188198045,0.0045806652793410115,True,False
454,454,,residential,154.48803870424902,0.1752055188198045,0.027067156972631987,True,False
455,455,,residential,43.68084432588251,0.1752055188198045,0.00765312499260336,True,False
456,456,,residential,66.84469376514443,0.1752055188198045,0.011711559251473082,True,False
457,457,,residential,9.215154236549383,0.0,0.0,True,False
458,458,,residential,260.16420467830125,0.0,0.0,True,False
459,459,,residential,79.53601279175282,0.0,0.0,True,False
460,460,,residential,56.15839039428525,0.0,0.0,True,False
461,461,,residential,143.51577941822345,0.0,0.0,True,False
462,462,طريق الامام عبد الرحمن بن فيصل بن تركي,tertiary,173.37004092475726,0.0,0.0,False,False
463,463,,residential,29.524808333550723,0.0,0.0,True,False
464,464,,residential,101.00829123041538,0.0,0.0,True,False
465,465,,residential,48.59906716816255,0.0,0.0,True,False
466,466,,residential,69.25845432991278,0.0,0.0,True,False
467,467,,residential,16.76815320095062,0.0,0.0,True,False
468,468,,residential,63.65747584525767,0.0,0.0,True,False
469,469,,residential,242.77624289405563,0.0,0.0,True,False
470,470,,residential,84.10680002646372,0.0,0.0,True,False
471,471,,residential,63.62298954287147,0.0,0.0,True,False
472,472,,residential,35.041354357297514,0.0,0.0,True,False
473,473,,residential,48.13399234351272,0.0,0.0,True,False
474,474,,residential,60.44827350410267,0.0,0.0,True,False
475,475,,residential,221.89911706517088,0.0,0.0,True,False
476,476,طريق الملك عبدالعزيز,trunk,268.6321972565004,0.0,0.0,False,True
